"Id";"UserId";"InvoiceId";"SessionType";"SessionId";"IntentId";"ClientId";"ExternalId";"JsText";"CreateDate"
"0f3d5787-f407-41db-941b-93e959914e13";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"9422f98d-493c-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1a8TCyM8eZizdl2GxG0EjsbZ3oU6CqUgRkqjC6SRgvoOo6vgDM7NYgPOJ";"pi_3PgGbWDhgP60CL9x0Dvmh9D7";"pi_3PgGbWDhgP60CL9x0Dvmh9D7_secret_apVejXoBJnWcZPVbSVzsKcVtS";"32CBC942AAED-QRPY-9422F98D";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":137,""UnitPrice"":0.03,""Price"":4.11,""ReferenceId"":""9422f98d-493c-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-QRPY-9422F98D"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-07-25T01:36:26""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.41,""ReferenceId"":""9422f98d-493c-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-07-25T01:36:26""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.31,""ReferenceId"":""9422f98d-493c-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-QRPY-9422F98D"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-07-25T01:36:26""}],""Description"":""Record Search : COLLIN TX - 2024-07-15 to 2024-07-16 on 2024-07-23 21:43:20"",""ExternalId"":""32CBC942AAED-QRPY-9422F98D"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-QRPY-9422F98D""}";"2024-07-25 01:36:27"
"0fa21926-3e77-4188-9ccf-4bbc842f6968";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"3b07210e-33d1-11ef-99ce-0af7a01f52e9";"test";"cs_test_b14a8APvT7p1ArEU9SJaPQ08Wb4vNEDPFBwbFPUjWdbmv0FKar5LUEskV5";"pi_3PWScrDhgP60CL9x2CwqSBCI";"pi_3PWScrDhgP60CL9x2CwqSBCI_secret_Ryq3qbFvu0RsYTanvctAH4bPa";"32CBC942AAED-UDDE-3B07210E";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":508,""UnitPrice"":0.03,""Price"":15.24,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-UDDE-3B07210E"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-28T00:25:17""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-1.52,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-28T00:25:17""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":1.17,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-UDDE-3B07210E"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-28T00:25:17""}],""Description"":""Record Search : TARRANT TX - 2024-06-24 to 2024-06-25 on 2024-06-26 15:32:00"",""ExternalId"":""32CBC942AAED-UDDE-3B07210E"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-UDDE-3B07210E""}";"2024-06-28 00:25:18"
"10496e9f-1d5e-489b-b13b-b9b135a87020";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"b3d0ddab-6bf4-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1VpP75IlWpeFNLNYNQNy17rqytYMGGBviEPZxc3iekHxmf0zfwiW1iTKJ";"pi_3Q1wH5DhgP60CL9x1VygWj1s";"pi_3Q1wH5DhgP60CL9x1VygWj1s_secret_9Y5EiK4jtyIuXrscujAbjYCYY";"32CBC942AAED-GZHK-B3D0DDAB";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":83,""UnitPrice"":0.03,""Price"":2.49,""ReferenceId"":""b3d0ddab-6bf4-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-GZHK-B3D0DDAB"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:20:55""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.25,""ReferenceId"":""b3d0ddab-6bf4-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:20:55""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-0.37,""ReferenceId"":""b3d0ddab-6bf4-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:20:55""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.16,""ReferenceId"":""b3d0ddab-6bf4-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-GZHK-B3D0DDAB"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:20:55""}],""Description"":""Record Search : DENTON TX - 2024-08-28 to 2024-08-29 on 2024-09-06 02:07:00"",""ExternalId"":""32CBC942AAED-GZHK-B3D0DDAB"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-GZHK-B3D0DDAB""}";"2024-09-22 20:20:56"
"1549947d-fa43-40b4-addd-0aeb2d5e8b5a";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"4890f996-befc-11ee-be26-0af7a01f52e9";"test";"cs_test_b1wXmBYvOVFVj4mHtxc8mOcGZefyANmM7BLwLoBroZJUGzHLRqKTk2t6bJ";"pi_3OqIzDDhgP60CL9x4BH6CO9k";"pi_3OqIzDDhgP60CL9x4BH6CO9k_secret_49V18WKyk3vswPWRzmzm6ZVgk";"32CBC942AAED-UQUZ-4890F996";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Gold"",""ItemCount"":249,""UnitPrice"":0.04,""Price"":9.96,""ReferenceId"":""4890f996-befc-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-UQUZ-4890F996"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-03T17:38:06""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-1.00,""ReferenceId"":""4890f996-befc-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-03T17:38:06""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.49,""ReferenceId"":""4890f996-befc-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-03T17:38:06""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.63,""ReferenceId"":""4890f996-befc-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-UQUZ-4890F996"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-03T17:38:06""}],""Description"":""Record Search : DENTON TX - 2023-10-01 to 2023-10-07 on 2024-01-29 23:15:25"",""ExternalId"":""32CBC942AAED-UQUZ-4890F996"",""SuccessUrl"":""http://legalleadpermissionsapi-dev.us-east-2.elasticbeanstalk.com/payment-result?sts=success&id=32CBC942AAED-UQUZ-4890F996""}";"2024-03-03 17:38:08"
"19e363db-5765-407b-85e9-41bd30248cdf";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"b34d8a49-c2ba-11ee-be26-0af7a01f52e9";"test";"cs_test_b1vjnGBEhZGzN3w5bTsXqUjYWzeo0qUEqxO0vyhYy3edY0MaIYYogEiiF6";"pi_3OqP8fDhgP60CL9x28NuxG8R";"pi_3OqP8fDhgP60CL9x28NuxG8R_secret_Fl5NKz2XVEpaJ7yUxkO0ZETJs";"32CBC942AAED-AIPY-B34D8A49";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Gold"",""ItemCount"":248,""UnitPrice"":0.04,""Price"":9.92,""ReferenceId"":""b34d8a49-c2ba-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-AIPY-B34D8A49"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:12:17""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.99,""ReferenceId"":""b34d8a49-c2ba-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:12:17""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.49,""ReferenceId"":""b34d8a49-c2ba-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:12:17""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.63,""ReferenceId"":""b34d8a49-c2ba-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-AIPY-B34D8A49"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:12:17""}],""Description"":""Record Search : DENTON TX - 2023-10-01 to 2023-10-07 on 2024-02-03 17:36:02"",""ExternalId"":""32CBC942AAED-AIPY-B34D8A49"",""SuccessUrl"":""http://legalleadpermissionsapi-dev.us-east-2.elasticbeanstalk.com/payment-result?sts=success&id=32CBC942AAED-AIPY-B34D8A49""}";"2024-03-04 00:12:18"
"1a0d8f8c-0d48-44a2-ad65-4d323dbe87b3";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"47fbf8f9-cf91-11ee-be26-0af7a01f52e9";"test";"cs_test_b1Iwk5rnhNiUXHQjE0w5F1Bg5wNiZBCofF9p1D3k1U4aw2skDcPYTGitCN";"pi_3OqPAxDhgP60CL9x0lBgb5rG";"pi_3OqPAxDhgP60CL9x0lBgb5rG_secret_WdbGDYtVQFXeMiRikEZhCKJ5g";"32CBC942AAED-FQPB-47FBF8F9";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Gold"",""ItemCount"":754,""UnitPrice"":0.04,""Price"":30.16,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-FQPB-47FBF8F9"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:14:38""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-3.02,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:14:38""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-4.52,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:14:38""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":1.92,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-FQPB-47FBF8F9"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-03-04T00:14:38""}],""Description"":""Record Search : TARRANT TX - 2024-02-12 to 2024-02-15 on 2024-02-20 01:42:18"",""ExternalId"":""32CBC942AAED-FQPB-47FBF8F9"",""SuccessUrl"":""http://legalleadpermissionsapi-dev.us-east-2.elasticbeanstalk.com/payment-result?sts=success&id=32CBC942AAED-FQPB-47FBF8F9""}";"2024-03-04 00:14:39"
"1ba6dacb-9d50-4717-a806-f867dea458ef";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"c61529a9-2d11-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1eWE7HYlWt4vTJAg680QEAeDjATqbLhdrP7sQmgLJqJslCbT25NNvAOA7";"pi_3PSr0uDhgP60CL9x3pjP09y5";"pi_3PSr0uDhgP60CL9x3pjP09y5_secret_YrNfcljmFCu9hABnURg0LX7Eh";"32CBC942AAED-IVHU-C61529A9";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":86,""UnitPrice"":0.03,""Price"":2.58,""ReferenceId"":""c61529a9-2d11-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-IVHU-C61529A9"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-18T01:39:11""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.26,""ReferenceId"":""c61529a9-2d11-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-18T01:39:11""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.20,""ReferenceId"":""c61529a9-2d11-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-IVHU-C61529A9"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-18T01:39:11""}],""Description"":""Record Search : DENTON TX - 2024-06-11 to 2024-06-12 on 2024-06-18 01:26:23"",""ExternalId"":""32CBC942AAED-IVHU-C61529A9"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-IVHU-C61529A9""}";"2024-06-18 01:39:14"
"23227b14-e8da-4bce-b521-855f8d1f2c90";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"1bc7f905-2d12-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1tPZuJ0ik6KLuOrmXLMr7FUCVn1FVhpYleEzNgdqzB7sIXoAwZ3JcUkE1";"pi_3PTUGXDhgP60CL9x4yka2WFV";"pi_3PTUGXDhgP60CL9x4yka2WFV_secret_EYymZpO8IxHGlD3OOo7nGhl67";"32CBC942AAED-YVIA-1BC7F905";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":64,""UnitPrice"":0.03,""Price"":1.92,""ReferenceId"":""1bc7f905-2d12-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-YVIA-1BC7F905"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-19T19:33:57""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.19,""ReferenceId"":""1bc7f905-2d12-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-19T19:33:57""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.15,""ReferenceId"":""1bc7f905-2d12-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-YVIA-1BC7F905"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-06-19T19:33:57""}],""Description"":""Record Search : DENTON TX - 2024-06-12 to 2024-06-13 on 2024-06-18 01:28:47"",""ExternalId"":""32CBC942AAED-YVIA-1BC7F905"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-YVIA-1BC7F905""}";"2024-06-19 19:33:58"
"2b57d8f9-54c8-4bbd-b107-94d5411fd9e0";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"662a1b38-72f7-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1rau4cymm5viRBCQUEisk23eAXFDHZQAqF7qRnuf6cEgJy6NO9LuKcW5q";"pi_3Q1rzDDhgP60CL9x3ArjPZvX";"pi_3Q1rzDDhgP60CL9x3ArjPZvX_secret_h9VAjsoQlWVvlQhlFdVe3uXRi";"32CBC942AAED-APWP-662A1B38";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":9571,""UnitPrice"":0.03,""Price"":287.13,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-APWP-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T15:46:11""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-43.07,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T15:46:11""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":20.75,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-APWP-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T15:46:11""}],""Description"":""Record Search : HARRIS-JP TX - 2024-09-09 to 2024-09-13 on 2024-09-15 00:13:56"",""ExternalId"":""32CBC942AAED-APWP-662A1B38"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-APWP-662A1B38""}";"2024-09-22 15:46:12"
"38103a20-2bf9-4089-afdc-612c325d9c94";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"152f1630-4aa9-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1M01MHjYtsGuK89Aisq0SDcHTtqGEhmIznTfcGm0wOlb5JnuwkfjauhyG";"pi_3PlKr9DhgP60CL9x3A7l7lL4";"pi_3PlKr9DhgP60CL9x3A7l7lL4_secret_PKZkI7ZQ5Lp64hRbPAtI2ryNM";"32CBC942AAED-IPZF-152F1630";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":308,""UnitPrice"":0.03,""Price"":9.24,""ReferenceId"":""152f1630-4aa9-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-IPZF-152F1630"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T01:09:30""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.39,""ReferenceId"":""152f1630-4aa9-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T01:09:30""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.67,""ReferenceId"":""152f1630-4aa9-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-IPZF-152F1630"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T01:09:30""}],""Description"":""Record Search : HARRIS TX - 2024-07-02 to 2024-07-03 on 2024-07-25 17:12:33"",""ExternalId"":""32CBC942AAED-IPZF-152F1630"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-IPZF-152F1630""}";"2024-08-08 01:09:31"
"38995f86-12ea-42d7-abba-b72219048879";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"662a1b38-72f7-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1z3ZCQpSLzTKyzP25kHwtWsL0fYG2ve3uqksMMw3f0MYTn3HHchajNMIA";"pi_3Q1r54DhgP60CL9x3DTQk8Hq";"pi_3Q1r54DhgP60CL9x3DTQk8Hq_secret_td2tQ6Z42q47gip4AN0r9GMbr";"32CBC942AAED-KNIE-662A1B38";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":9571,""UnitPrice"":0.03,""Price"":287.13,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-KNIE-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:48:10""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-43.07,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:48:10""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":20.75,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-KNIE-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:48:10""}],""Description"":""Record Search : HARRIS-JP TX - 2024-09-09 to 2024-09-13 on 2024-09-15 00:13:56"",""ExternalId"":""32CBC942AAED-KNIE-662A1B38"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-KNIE-662A1B38""}";"2024-09-22 14:48:11"
"3cb30333-eebb-40aa-8c49-bd5bd52f0606";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"662a1b38-72f7-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1dQ0KSeV42sobduaDXYuMmnZamj0y3GX1LALbEhjCMdSt1jSiPX8PsmN1";"pi_3Q1qy1DhgP60CL9x2jnVnw7k";"pi_3Q1qy1DhgP60CL9x2jnVnw7k_secret_l3DB533LlSMdLNraRxshE3pie";"32CBC942AAED-BAWK-662A1B38";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":9571,""UnitPrice"":0.03,""Price"":287.13,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-BAWK-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:40:52""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-43.07,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:40:52""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":20.75,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-BAWK-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:40:52""}],""Description"":""Record Search : HARRIS-JP TX - 2024-09-09 to 2024-09-13 on 2024-09-15 00:13:56"",""ExternalId"":""32CBC942AAED-BAWK-662A1B38"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-BAWK-662A1B38""}";"2024-09-22 14:40:53"
